23.50,-35.50
18.50,1.50
23.00,-64.45
33.74,-64.67
39.30,-50.35
75.50,-9.00
27.23,-36.16
13.74,0.42
50.28,-7.46
15.50,-30.50
24.28,-59.27
23.50,-35.50
18.50,1.50
22.88,-66.05
33.74,-64.67
39.30,-50.35
75.50,-9.00
27.23,-36.16
13.74,0.42
15.50,-30.50
24.29,-59.53
23.50,-35.50
18.50,1.50
23.31,-62.46
33.74,-64.67
39.30,-50.35
75.50,-9.00
27.23,-36.14
13.74,0.42
15.50,-30.50
24.29,-59.53
23.50,-35.50
18.50,1.50
23.50,-60.70
33.74,-64.67
39.30,-50.35
75.50,-9.00
27.23,-36.14
13.74,0.42
15.50,-30.50
24.29,-59.62
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
39.30,-50.35
75.50,-9.00
27.23,-36.14
13.74,0.42
15.50,-30.50
24.29,-59.62
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
36.18,-47.36
75.50,-9.00
27.23,-36.14
13.74,0.42
15.50,-30.50
24.29,-59.62
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
42.49,-41.59
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
39.68,-43.36
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
37.48,-46.32
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
40.08,-43.94
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
32.66,-47.25
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
22.33,-53.52
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
23.14,-60.28
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-60.70
33.74,-64.67
23.14,-60.28
75.50,-9.00
27.23,-36.14
-6.24,-65.08
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.24,-62.40
33.74,-64.67
23.14,-60.28
75.50,-9.00
27.23,-36.14
-3.25,-79.79
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.14,-61.87
33.74,-64.67
20.86,-62.01
75.50,-9.00
27.23,-36.14
-10.18,-87.60
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.17,-61.38
33.74,-64.67
24.08,-66.49
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.25,-61.42
33.74,-64.67
24.61,-66.66
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.28,-61.45
33.90,-65.29
24.64,-66.69
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.28,-61.45
33.74,-64.70
24.64,-66.69
75.50,-9.00
27.23,-36.14
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.28,-61.45
33.74,-64.70
24.64,-66.69
75.50,-9.00
27.23,-36.14
-19.63,-64.97
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.74,-64.70
24.63,-66.69
75.50,-9.00
27.23,-36.14
-19.59,-64.97
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.74,-64.70
24.63,-66.69
75.50,-9.00
27.23,-36.14
-7.18,-88.56
-19.59,-64.97
48.52,0.50
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.74,-64.70
24.63,-66.69
75.50,-9.00
27.23,-36.14
-3.35,-86.04
-19.59,-64.97
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.74,-64.70
24.63,-66.69
75.50,-9.00
27.23,-36.14
4.70,-82.29
-19.59,-64.97
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.75,-64.70
24.63,-66.69
75.50,-9.00
27.23,-36.14
6.55,-80.83
-13.29,-70.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.75,-64.70
24.63,-66.69
75.50,-9.00
27.23,-36.14
10.42,-79.01
-12.59,-75.06
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.75,-64.70
24.63,-66.69
75.50,-9.00
27.23,-36.14
9.69,-79.56
-12.59,-75.13
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.19,-68.11
24.63,-66.69
75.50,-9.00
27.23,-36.14
-17.48,-32.24
10.99,-76.49
-12.57,-75.12
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.81,-65.92
24.63,-66.69
75.50,-9.00
27.23,-36.14
-14.38,-35.76
8.16,-65.98
-12.57,-75.12
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.78,-65.82
24.63,-66.69
75.50,-9.00
3.34,-36.77
-18.80,-43.40
-14.78,-43.76
-12.57,-75.12
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.78,-65.82
24.63,-66.69
75.50,-9.00
91.37,-75.59
-16.08,-52.67
-12.57,-75.12
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.78,-65.82
24.63,-66.69
75.50,-9.00
91.10,-75.59
72.43,-5.18
-4.71,-59.44
-12.57,-75.12
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.66,-65.04
24.63,-66.69
75.50,-9.00
91.10,-75.59
-0.76,-60.29
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.47,-68.38
24.63,-66.69
75.50,-9.00
91.10,-75.59
5.34,-59.20
-4.56,-10.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.39
24.63,-66.69
75.50,-9.00
91.10,-75.59
9.84,-59.70
-11.42,-62.53
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
9.93,-59.76
-8.21,-63.46
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
9.93,-59.76
-7.91,-56.34
8.20,-86.27
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
9.93,-59.76
-7.91,-56.34
13.79,-63.68
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
9.93,-59.76
-7.91,-56.34
-9.38,-51.22
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
9.93,-59.76
-7.91,-56.34
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
8.01,-56.53
-12.48,-55.66
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
2.08,-53.70
-12.51,-55.66
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
-9.32,-56.32
-12.51,-55.66
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.03,-66.36
24.63,-66.69
75.50,-9.00
91.10,-75.59
-20.99,-49.20
-13.88,-46.23
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.01,-66.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
-4.74,-53.67
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.01,-66.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
2.25,-64.26
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.02,-66.46
24.63,-66.69
75.50,-9.00
91.10,-75.59
-3.50,-76.07
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
34.09,-68.34
24.63,-66.69
75.50,-9.00
91.10,-75.59
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
32.63,-68.93
24.63,-66.69
75.50,-9.00
91.10,-75.59
46.50,5.52
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
32.22,-68.47
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.59,5.48
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
33.63,-66.79
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
32.44,-69.71
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.30,-61.46
31.80,-68.53
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
54.96,-80.41
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.20,-61.51
32.85,-68.34
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
39.23,-41.55
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.34,-61.55
32.94,-68.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
41.52,-2.20
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.61,-61.49
32.94,-68.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.01,-61.57
32.94,-68.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
69.23,-10.28
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.38,-61.56
32.94,-68.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
65.00,1.10
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.31,-61.60
32.94,-68.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.26,-61.61
32.94,-68.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
52.35,3.02
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
22.79,-61.68
32.94,-68.37
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
46.81,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.59,-61.68
33.07,-68.92
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
46.75,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.52,-61.73
33.21,-69.94
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
46.75,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.68,-61.68
32.68,-69.80
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.56,5.48
46.75,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.97,-61.74
32.59,-69.55
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.75,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.79,-61.80
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.75,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.69,-61.80
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.75,0.45
60.82,-6.44
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.25,-61.78
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.75,0.45
49.62,2.50
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
23.47,-61.77
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
53.92,3.70
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.37,-61.74
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
45.57,5.47
46.73,0.45
15.50,-30.50
24.29,-59.60
23.50,-35.50
18.50,1.50
24.34,-61.74
32.59,-69.49
24.63,-66.69
75.50,-9.00
91.10,-75.59
